   2.0133890e+03   3.5400000e-01   1.0000000e+02
   2.0134330e+03   4.4900000e-01   2.3000000e+01
   2.0134570e+03   5.4500000e-01   1.0000000e+02
   2.0135010e+03   5.4400000e-01   1.0000000e+02
   2.0135200e+03   5.1400000e-01   1.0000000e+02
   2.0135450e+03   5.0000000e-01   1.0000000e+02
   2.0135640e+03   5.3600000e-01   1.0000000e+02
   2.0135890e+03   5.2000000e-01   1.0000000e+02
   2.0136760e+03   4.5500000e-01   1.0000000e+02
   2.0136950e+03   3.9100000e-01   1.0000000e+02
   2.0137200e+03   3.2100000e-01   3.0000000e+00
   2.0138270e+03   1.2500000e-01   1.0000000e+02
   2.0143330e+03   1.3800000e-01   1.0000000e+02
   2.0143520e+03   1.3800000e-01   1.0000000e+02
   2.0143770e+03   2.0100000e-01   1.0000000e+02
   2.0144840e+03   5.3800000e-01   1.0000000e+02
   2.0145280e+03   5.3500000e-01   1.0000000e+02
   2.0145720e+03   5.2300000e-01   1.0000000e+02
   2.0145960e+03   6.3700000e-01   8.6000000e+01
   2.0146400e+03   5.1500000e-01   1.0000000e+02
   2.0146590e+03   5.0700000e-01   1.0000000e+02
   2.0147030e+03   4.1500000e-01   1.0000000e+02
   2.0148340e+03   1.2300000e-01   1.0000000e+02
   2.0152970e+03   1.3800000e-01   1.0000000e+02
   2.0153410e+03   1.8300000e-01   1.0000000e+02
   2.0153600e+03   3.0400000e-01   1.0000000e+02
   2.0153850e+03   4.8700000e-01   1.0000000e+02
   2.0154040e+03   4.9800000e-01   1.0000000e+02
   2.0154280e+03   5.1200000e-01   1.0000000e+02
   2.0154720e+03   6.4300000e-01   1.0000000e+02
   2.0155600e+03   5.1200000e-01   1.0000000e+02
   2.0156040e+03   4.5700000e-01   1.0000000e+02
   2.0156480e+03   4.3000000e-01   1.0000000e+02
   2.0157100e+03   1.9700000e-01   1.0000000e+02
   2.0157540e+03   1.3700000e-01   1.0000000e+02
   2.0163240e+03   1.3000000e-01   1.0000000e+02
   2.0163680e+03   3.5800000e-01   1.0000000e+02
   2.0163920e+03   4.4800000e-01   1.0000000e+02
   2.0164800e+03   5.2500000e-01   1.0000000e+02
   2.0165430e+03   4.5900000e-01   1.0000000e+02
   2.0166110e+03   4.6700000e-01   1.0000000e+02
   2.0166990e+03   3.7100000e-01   1.0000000e+02
   2.0167180e+03   1.7300000e-01   1.0000000e+02
   2.0167430e+03   1.5600000e-01   1.0000000e+02
   2.0172680e+03   1.2200000e-01   7.3000000e+01
   2.0173120e+03   1.4600000e-01   1.0000000e+02
   2.0173310e+03   1.5600000e-01   1.0000000e+02
   2.0173560e+03   3.0100000e-01   1.0000000e+02
   2.0174870e+03   5.6800000e-01   1.0000000e+02
   2.0175500e+03   5.0600000e-01   1.0000000e+02
   2.0175750e+03   4.7800000e-01   1.0000000e+02
   2.0176190e+03   5.1800000e-01   1.0000000e+02
   2.0176380e+03   4.7800000e-01   1.0000000e+02
   2.0176630e+03   4.7300000e-01   1.0000000e+02
   2.0176820e+03   4.4200000e-01   1.0000000e+02
   2.0177060e+03   3.1900000e-01   1.0000000e+02
   2.0177500e+03   1.8000000e-01   1.0000000e+02
   2.0177690e+03   1.8400000e-01   2.0000000e+00
   2.0177940e+03   1.6300000e-01   1.0000000e+02
   2.0183630e+03   2.8400000e-01   1.0000000e+02
   2.0183830e+03   4.2300000e-01   1.0000000e+02
   2.0184700e+03   4.4500000e-01   1.0000000e+02
   2.0184950e+03   5.5900000e-01   1.0000000e+02
   2.0185140e+03   4.8600000e-01   1.0000000e+02
   2.0185390e+03   5.0000000e-01   1.0000000e+02
   2.0185580e+03   5.1700000e-01   8.0000000e+00
   2.0185820e+03   4.9800000e-01   1.0000000e+02
   2.0186260e+03   4.7200000e-01   1.0000000e+02
   2.0186890e+03   3.4200000e-01   1.0000000e+02
   2.0188020e+03   1.8100000e-01   1.0000000e+02
   2.0188450e+03   2.2500000e-01   1.0000000e+02
   2.0194780e+03   5.6200000e-01   1.0000000e+02
   2.0195220e+03   4.9800000e-01   1.0000000e+02
   2.0195460e+03   4.9200000e-01   1.0000000e+02
   2.0196090e+03   4.4300000e-01   1.0000000e+02
   2.0196340e+03   4.6900000e-01   1.0000000e+02
   2.0197210e+03   1.5300000e-01   1.0000000e+02
   2.0197410e+03   1.7000000e-01   1.0000000e+02
   2.0198090e+03   1.6900000e-01   7.3000000e+01
   2.0198280e+03   1.5400000e-01   1.0000000e+02
