   2.0134330e+03   5.9300000e-01   7.3000000e+01
   2.0134570e+03   5.9100000e-01   1.0000000e+02
   2.0135010e+03   5.9800000e-01   1.0000000e+02
   2.0135200e+03   5.6000000e-01   1.0000000e+02
   2.0135450e+03   5.6400000e-01   1.0000000e+02
   2.0135890e+03   5.8500000e-01   1.0000000e+02
   2.0136080e+03   3.8800000e-01   1.0000000e+00
   2.0136760e+03   5.3800000e-01   1.0000000e+02
   2.0136950e+03   4.7600000e-01   1.0000000e+02
   2.0137390e+03   2.2700000e-01   1.0000000e+02
   2.0138270e+03   1.4000000e-01   1.0000000e+02
   2.0143330e+03   1.6400000e-01   1.0000000e+02
   2.0143520e+03   1.6000000e-01   1.0000000e+02
   2.0143770e+03   2.5000000e-01   1.0000000e+02
   2.0144840e+03   5.9900000e-01   1.0000000e+02
   2.0145280e+03   6.0200000e-01   1.0000000e+02
   2.0145720e+03   5.7800000e-01   1.0000000e+02
   2.0145960e+03   6.2800000e-01   1.0000000e+00
   2.0146150e+03   5.6600000e-01   1.0000000e+02
   2.0146400e+03   5.5700000e-01   1.0000000e+02
   2.0146590e+03   5.3800000e-01   1.0000000e+02
   2.0147030e+03   4.5500000e-01   1.0000000e+02
   2.0148340e+03   1.3400000e-01   1.0000000e+02
   2.0153160e+03   1.6700000e-01   1.0000000e+02
   2.0153410e+03   2.1700000e-01   1.0000000e+02
   2.0153600e+03   3.6600000e-01   1.0000000e+02
   2.0153850e+03   5.5400000e-01   1.0000000e+02
   2.0154040e+03   5.5800000e-01   1.0000000e+02
   2.0154280e+03   5.6600000e-01   1.0000000e+02
   2.0156040e+03   5.4800000e-01   1.0000000e+02
   2.0156480e+03   4.8800000e-01   1.0000000e+02
   2.0157100e+03   3.4400000e-01   1.0000000e+02
   2.0157540e+03   1.8000000e-01   1.0000000e+00
   2.0157790e+03   1.6100000e-01   1.0000000e+02
   2.0157980e+03   1.4700000e-01   1.0000000e+02
   2.0163050e+03   1.7000000e-01   1.0000000e+02
   2.0163240e+03   1.5200000e-01   1.0000000e+02
   2.0163680e+03   4.2000000e-01   1.0000000e+02
   2.0163920e+03   4.5800000e-01   1.0000000e+02
   2.0164110e+03   5.4600000e-01   1.0000000e+02
   2.0164800e+03   5.6100000e-01   1.0000000e+02
   2.0164990e+03   5.8400000e-01   1.0000000e+02
   2.0165240e+03   5.6200000e-01   1.0000000e+02
   2.0165430e+03   5.0600000e-01   1.0000000e+02
   2.0166110e+03   5.2100000e-01   1.0000000e+02
   2.0166990e+03   4.0500000e-01   1.0000000e+02
   2.0167430e+03   1.7600000e-01   1.0000000e+02
   2.0172680e+03   1.4200000e-01   1.0000000e+02
   2.0173120e+03   1.6800000e-01   1.0000000e+02
   2.0173310e+03   1.1200000e-01   1.4000000e+01
   2.0174000e+03   6.6200000e-01   2.0000000e+00
   2.0174190e+03   5.7200000e-01   1.0000000e+02
   2.0174870e+03   6.0800000e-01   1.0000000e+02
   2.0175500e+03   5.1000000e-01   2.0000000e+00
   2.0175750e+03   6.0300000e-01   1.0000000e+02
   2.0176190e+03   5.6300000e-01   1.0000000e+02
   2.0176380e+03   5.0200000e-01   1.0000000e+02
   2.0176630e+03   5.5000000e-01   1.0000000e+02
   2.0176820e+03   4.9900000e-01   1.0000000e+02
   2.0177060e+03   4.2200000e-01   1.0000000e+02
   2.0177500e+03   2.0500000e-01   1.0000000e+02
   2.0177690e+03   2.0200000e-01   1.0000000e+02
   2.0177940e+03   1.9000000e-01   1.0000000e+02
   2.0183630e+03   3.9100000e-01   1.0000000e+02
   2.0183830e+03   4.9200000e-01   1.0000000e+02
   2.0184700e+03   5.8500000e-01   1.0000000e+02
   2.0185390e+03   5.5700000e-01   8.6000000e+01
   2.0185580e+03   5.5200000e-01   1.0000000e+02
   2.0185820e+03   5.4500000e-01   1.0000000e+02
   2.0186260e+03   5.1000000e-01   1.0000000e+02
   2.0188020e+03   1.9800000e-01   1.0000000e+02
   2.0188450e+03   2.5300000e-01   1.0000000e+00
   2.0193900e+03   1.6000000e-01   1.0000000e+02
   2.0194780e+03   1.2600000e-01   6.0000000e+01
   2.0195220e+03   1.3400000e-01   1.0000000e+02
   2.0195460e+03   2.0500000e-01   1.0000000e+02
   2.0195900e+03   1.2700000e-01   1.0000000e+02
   2.0196090e+03   3.5100000e-01   1.0000000e+02
   2.0196340e+03   3.7800000e-01   1.0000000e+02
   2.0197210e+03   2.8300000e-01   1.0000000e+02
   2.0197410e+03   2.5200000e-01   1.0000000e+02
   2.0198090e+03   6.2000000e-02   5.0000000e+00
