2.016855299999999943e+03,2.590000000000000080e-01,1.000000000000000000e+02
2.016879200000000083e+03,2.690000000000000169e-01,1.000000000000000000e+02
2.016923299999999927e+03,2.780000000000000249e-01,1.000000000000000000e+02
2.016967200000000048e+03,3.009999999999999898e-01,1.000000000000000000e+02
2.017011299999999892e+03,2.819999999999999729e-01,2.000000000000000000e+01
2.017074200000000019e+03,3.250000000000000111e-01,1.000000000000000000e+02
2.017142299999999977e+03,3.499999999999999778e-01,1.000000000000000000e+02
2.017161299999999983e+03,3.140000000000000013e-01,1.000000000000000000e+02
2.017205200000000104e+03,3.559999999999999831e-01,1.000000000000000000e+02
2.017249299999999948e+03,4.319999999999999951e-01,1.000000000000000000e+02
2.017293200000000070e+03,4.050000000000000266e-01,2.000000000000000000e+00
2.017317299999999932e+03,3.920000000000000151e-01,1.000000000000000000e+02
2.017337299999999914e+03,4.020000000000000240e-01,1.000000000000000000e+02
2.017361200000000053e+03,4.349999999999999978e-01,1.000000000000000000e+02
2.017380200000000059e+03,4.179999999999999827e-01,1.000000000000000000e+02
2.017424299999999903e+03,3.940000000000000169e-01,1.000000000000000000e+02
2.017449200000000019e+03,3.960000000000000187e-01,1.000000000000000000e+02
2.017468200000000024e+03,3.780000000000000027e-01,1.000000000000000000e+02
2.017493199999999888e+03,3.880000000000000115e-01,1.000000000000000000e+02
2.017512199999999893e+03,3.569999999999999840e-01,1.000000000000000000e+02
2.017536299999999983e+03,3.760000000000000009e-01,1.000000000000000000e+02
2.017556299999999965e+03,3.499999999999999778e-01,1.000000000000000000e+02
2.017580200000000104e+03,3.589999999999999858e-01,1.000000000000000000e+02
2.017599200000000110e+03,3.340000000000000191e-01,1.000000000000000000e+02
2.017624299999999948e+03,3.400000000000000244e-01,1.000000000000000000e+02
2.017643299999999954e+03,3.290000000000000147e-01,1.000000000000000000e+02
2.017668200000000070e+03,3.350000000000000200e-01,1.000000000000000000e+02
2.017687200000000075e+03,2.999999999999999889e-01,1.000000000000000000e+02
2.017712299999999914e+03,3.220000000000000084e-01,1.000000000000000000e+01
2.017731299999999919e+03,2.819999999999999729e-01,1.000000000000000000e+02
2.017755200000000059e+03,2.899999999999999800e-01,1.000000000000000000e+02
2.017775200000000041e+03,1.859999999999999987e-01,1.000000000000000000e+02
2.017818299999999908e+03,2.059999999999999887e-01,1.000000000000000000e+02
2.017843200000000024e+03,2.030000000000000138e-01,1.000000000000000000e+02
2.017862200000000030e+03,1.920000000000000040e-01,1.000000000000000000e+02
2.017887199999999893e+03,2.149999999999999967e-01,1.000000000000000000e+02
2.017906300000000101e+03,2.020000000000000129e-01,5.000000000000000000e+01
2.017931299999999965e+03,2.220000000000000029e-01,2.000000000000000000e+01
2.017950299999999970e+03,2.290000000000000091e-01,2.000000000000000000e+01
2.018081200000000081e+03,2.760000000000000231e-01,1.000000000000000000e+02
2.018106299999999919e+03,3.019999999999999907e-01,1.000000000000000000e+02
2.018125299999999925e+03,2.969999999999999862e-01,1.000000000000000000e+02
2.018150200000000041e+03,3.069999999999999951e-01,1.000000000000000000e+02
2.018169200000000046e+03,3.130000000000000004e-01,1.000000000000000000e+02
2.018237200000000030e+03,3.449999999999999734e-01,1.000000000000000000e+02
2.018281300000000101e+03,4.079999999999999738e-01,1.000000000000000000e+02
2.018300300000000107e+03,3.519999999999999796e-01,1.000000000000000000e+02
2.018325299999999970e+03,3.840000000000000080e-01,1.000000000000000000e+02
2.018344299999999976e+03,3.509999999999999787e-01,1.000000000000000000e+02
2.018412299999999959e+03,3.519999999999999796e-01,1.000000000000000000e+02
2.018432299999999941e+03,3.350000000000000200e-01,1.000000000000000000e+02
2.018456200000000081e+03,3.579999999999999849e-01,1.000000000000000000e+02
2.018475200000000086e+03,3.260000000000000120e-01,1.000000000000000000e+02
2.018500299999999925e+03,3.380000000000000226e-01,2.000000000000000000e+01
2.018519299999999930e+03,3.160000000000000031e-01,1.000000000000000000e+02
2.018544200000000046e+03,3.300000000000000155e-01,1.000000000000000000e+02
2.018563200000000052e+03,3.069999999999999951e-01,1.000000000000000000e+02
2.018588299999999890e+03,3.180000000000000049e-01,1.000000000000000000e+02
2.018607299999999896e+03,2.919999999999999818e-01,1.000000000000000000e+02
2.018632299999999987e+03,3.009999999999999898e-01,1.000000000000000000e+02
2.018675300000000107e+03,2.899999999999999800e-01,1.000000000000000000e+02
2.018694300000000112e+03,2.919999999999999818e-01,1.000000000000000000e+02
2.018719299999999976e+03,2.710000000000000187e-01,1.000000000000000000e+02
2.018763200000000097e+03,2.530000000000000027e-01,1.000000000000000000e+02
2.018782200000000103e+03,2.620000000000000107e-01,1.000000000000000000e+02
2.018826299999999947e+03,2.479999999999999982e-01,1.000000000000000000e+02
2.018851200000000063e+03,2.349999999999999867e-01,1.000000000000000000e+02
2.018870200000000068e+03,2.230000000000000038e-01,1.000000000000000000e+02
2.018914299999999912e+03,2.300000000000000100e-01,5.000000000000000000e+01
2.018957200000000057e+03,2.489999999999999991e-01,5.000000000000000000e+01
2.018982299999999896e+03,2.479999999999999982e-01,2.000000000000000000e+01
2.019001299999999901e+03,2.449999999999999956e-01,2.000000000000000000e+01
2.019070200000000114e+03,3.019999999999999907e-01,1.000000000000000000e+02
2.019133299999999963e+03,3.180000000000000049e-01,1.000000000000000000e+02
2.019201299999999947e+03,3.669999999999999929e-01,1.000000000000000000e+02
2.019220299999999952e+03,3.669999999999999929e-01,1.000000000000000000e+02
2.019289299999999912e+03,4.689999999999999725e-01,1.000000000000000000e+02
2.019308299999999917e+03,4.279999999999999916e-01,1.000000000000000000e+02
2.019332200000000057e+03,3.840000000000000080e-01,1.000000000000000000e+02
2.019352200000000039e+03,3.469999999999999751e-01,1.000000000000000000e+02
2.019420200000000023e+03,3.750000000000000000e-01,1.000000000000000000e+02
2.019439200000000028e+03,3.780000000000000027e-01,1.000000000000000000e+02
2.019464199999999892e+03,3.940000000000000169e-01,1.000000000000000000e+02
2.019508299999999963e+03,3.860000000000000098e-01,1.000000000000000000e+02
2.019527299999999968e+03,3.420000000000000262e-01,1.000000000000000000e+02
2.019551200000000108e+03,3.619999999999999885e-01,1.000000000000000000e+02
2.019571200000000090e+03,3.340000000000000191e-01,1.000000000000000000e+02
2.019595299999999952e+03,3.469999999999999751e-01,1.000000000000000000e+02
2.019614299999999957e+03,3.180000000000000049e-01,1.000000000000000000e+02
2.019639200000000073e+03,3.330000000000000182e-01,1.000000000000000000e+02
2.019658200000000079e+03,3.089999999999999969e-01,1.000000000000000000e+02
2.019683299999999917e+03,3.190000000000000058e-01,1.000000000000000000e+02
2.019702299999999923e+03,2.949999999999999845e-01,1.000000000000000000e+02
2.019727200000000039e+03,3.019999999999999907e-01,1.000000000000000000e+02
2.019746200000000044e+03,2.819999999999999729e-01,1.000000000000000000e+02
2.019770299999999907e+03,2.750000000000000222e-01,1.000000000000000000e+02
2.019790299999999888e+03,2.590000000000000080e-01,1.000000000000000000e+02
2.019833200000000033e+03,2.089999999999999913e-01,1.000000000000000000e+02
2.019858199999999897e+03,2.049999999999999878e-01,1.000000000000000000e+02
2.019877300000000105e+03,1.890000000000000013e-01,1.000000000000000000e+02
