   2.0133943e+03   4.2600000e-01   1.0000000e+02
   2.0134192e+03   4.6500000e-01   1.0000000e+02
   2.0134623e+03   4.4700000e-01   1.0000000e+02
   2.0135062e+03   4.3900000e-01   1.0000000e+02
   2.0135252e+03   3.9700000e-01   1.0000000e+02
   2.0135503e+03   4.2000000e-01   1.0000000e+02
   2.0135693e+03   3.8900000e-01   1.0000000e+02
   2.0135943e+03   4.2900000e-01   1.0000000e+02
   2.0136133e+03   3.6700000e-01   1.0000000e+02
   2.0136572e+03   3.5800000e-01   1.0000000e+02
   2.0136813e+03   3.7800000e-01   1.0000000e+02
   2.0137013e+03   3.5000000e-01   1.0000000e+02
   2.0137252e+03   3.7700000e-01   1.0000000e+02
   2.0137693e+03   3.5000000e-01   1.0000000e+02
   2.0137883e+03   3.4000000e-01   1.0000000e+02
   2.0138132e+03   3.4600000e-01   1.0000000e+02
   2.0138322e+03   3.3200000e-01   1.0000000e+02
   2.0138573e+03   3.3700000e-01   1.0000000e+02
   2.0138763e+03   3.2400000e-01   1.0000000e+02
   2.0139443e+03   3.3300000e-01   1.0000000e+02
   2.0139633e+03   3.1600000e-01   1.0000000e+02
   2.0139883e+03   3.2500000e-01   1.0000000e+02
   2.0140073e+03   3.1600000e-01   1.0000000e+02
   2.0140322e+03   3.2900000e-01   1.0000000e+02
   2.0140512e+03   3.1600000e-01   1.0000000e+02
   2.0141392e+03   3.0800000e-01   1.0000000e+02
   2.0142703e+03   4.0900000e-01   1.0000000e+02
   2.0142952e+03   4.4900000e-01   1.0000000e+02
   2.0143582e+03   4.1700000e-01   1.0000000e+02
   2.0143823e+03   4.4900000e-01   1.0000000e+02
   2.0144023e+03   4.1300000e-01   1.0000000e+02
   2.0144262e+03   4.4000000e-01   1.0000000e+02
   2.0144452e+03   3.9700000e-01   1.0000000e+02
   2.0144703e+03   4.3000000e-01   1.0000000e+02
   2.0144893e+03   3.9200000e-01   1.0000000e+02
   2.0145142e+03   4.1400000e-01   1.0000000e+02
   2.0145583e+03   3.9800000e-01   1.0000000e+02
   2.0145773e+03   3.5500000e-01   1.0000000e+02
   2.0146012e+03   3.7900000e-01   1.0000000e+02
   2.0146212e+03   3.5000000e-01   1.0000000e+02
   2.0146643e+03   3.3200000e-01   1.0000000e+02
   2.0146892e+03   3.4400000e-01   1.0000000e+02
   2.0147082e+03   3.2400000e-01   1.0000000e+02
   2.0147332e+03   2.7500000e-01   1.0000000e+00
   2.0147523e+03   3.1100000e-01   1.0000000e+02
   2.0147773e+03   3.2600000e-01   1.0000000e+02
   2.0147963e+03   3.1200000e-01   1.0000000e+02
   2.0148202e+03   3.2500000e-01   1.0000000e+02
   2.0148402e+03   3.1700000e-01   1.0000000e+02
   2.0149713e+03   3.0300000e-01   1.0000000e+02
   2.0149962e+03   3.1200000e-01   1.0000000e+02
   2.0150152e+03   3.0400000e-01   1.0000000e+02
   2.0150593e+03   3.0800000e-01   1.0000000e+02
   2.0151463e+03   3.4000000e-01   1.0000000e+02
   2.0151713e+03   3.7500000e-01   1.0000000e+02
   2.0151903e+03   3.6800000e-01   1.0000000e+02
   2.0152152e+03   4.4900000e-01   1.0000000e+02
   2.0152342e+03   4.3900000e-01   1.0000000e+02
   2.0152783e+03   4.4400000e-01   1.0000000e+02
   2.0153022e+03   4.6800000e-01   1.0000000e+02
   2.0153212e+03   4.4700000e-01   1.0000000e+02
   2.0153463e+03   4.7000000e-01   1.0000000e+02
   2.0153653e+03   4.4500000e-01   1.0000000e+02
   2.0153902e+03   4.6500000e-01   1.0000000e+02
   2.0154343e+03   4.0400000e-01   1.0000000e+02
   2.0154533e+03   4.0900000e-01   1.0000000e+02
   2.0154782e+03   4.3200000e-01   1.0000000e+02
   2.0155403e+03   3.8400000e-01   1.0000000e+02
   2.0155653e+03   4.1200000e-01   1.0000000e+02
   2.0155843e+03   3.7800000e-01   1.0000000e+02
   2.0156092e+03   4.0000000e-01   1.0000000e+02
   2.0156282e+03   3.8100000e-01   1.0000000e+00
   2.0156723e+03   3.4700000e-01   1.0000000e+02
   2.0157162e+03   3.3600000e-01   1.0000000e+02
   2.0157403e+03   3.6000000e-01   1.0000000e+02
   2.0157603e+03   3.3800000e-01   1.0000000e+02
   2.0157842e+03   3.4500000e-01   1.0000000e+02
   2.0158032e+03   3.2300000e-01   1.0000000e+02
   2.0158283e+03   3.3600000e-01   1.0000000e+02
   2.0158473e+03   3.1700000e-01   1.0000000e+02
   2.0158722e+03   3.2900000e-01   1.0000000e+02
   2.0158912e+03   3.0800000e-01   1.0000000e+02
   2.0159793e+03   3.0100000e-01   1.0000000e+02
   2.0160222e+03   3.0800000e-01   1.0000000e+02
   2.0160663e+03   2.8900000e-01   1.0000000e+02
   2.0160912e+03   3.8800000e-01   1.0000000e+02
   2.0162223e+03   3.9200000e-01   1.0000000e+02
   2.0162413e+03   3.7900000e-01   1.0000000e+02
   2.0162852e+03   4.2700000e-01   1.0000000e+02
   2.0163102e+03   4.8100000e-01   1.0000000e+02
   2.0163293e+03   4.4800000e-01   1.0000000e+02
   2.0163543e+03   4.8800000e-01   1.0000000e+02
   2.0163733e+03   4.4700000e-01   1.0000000e+02
   2.0163972e+03   4.7800000e-01   1.0000000e+02
   2.0164172e+03   4.4900000e-01   1.0000000e+02
   2.0164413e+03   4.7900000e-01   1.0000000e+02
   2.0164603e+03   4.0100000e-01   1.0000000e+02
   2.0164852e+03   4.6200000e-01   1.0000000e+02
   2.0165042e+03   4.2300000e-01   1.0000000e+02
   2.0165293e+03   4.4600000e-01   1.0000000e+02
   2.0165483e+03   4.0900000e-01   1.0000000e+02
   2.0165732e+03   4.3400000e-01   1.0000000e+02
   2.0165922e+03   4.0400000e-01   2.0000000e+01
   2.0166163e+03   4.0800000e-01   1.0000000e+02
   2.0166363e+03   3.7200000e-01   1.0000000e+02
   2.0166602e+03   3.8600000e-01   1.0000000e+02
   2.0166792e+03   3.5400000e-01   1.0000000e+02
   2.0167043e+03   3.6900000e-01   1.0000000e+02
